IQ-TREE multicore version 2.1.1 COVID-edition for Linux 64-bit built Aug 22 2020
Developed by Bui Quang Minh, James Barbetti, Nguyen Lam Tung,
Olga Chernomor, Heiko Schmidt, Dominik Schrempf, Michael Woodhams.

Host:    holy7c18609.rc.fas.harvard.edu (AVX512, FMA3, 188 GB RAM)
Command: iqtree2 -s /n/holyscratch01/extavour_lab/shchurch/assembly_phylogeny_expression_Hawaiian_Drosophila_June2021/agalma/reports/59.supermatrix.fa -S /n/holyscratch01/extavour_lab/shchurch/assembly_phylogeny_expression_Hawaiian_Drosophila_June2021/agalma/reports/59.supermatrix.partition.nex --prefix June2021_iqtree59_loci -T 1
Seed:    739335 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Sat Jun 19 18:48:53 2021
Kernel:  AVX+FMA - 1 threads (24 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 24 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading partition model file /n/holyscratch01/extavour_lab/shchurch/assembly_phylogeny_expression_Hawaiian_Drosophila_June2021/agalma/reports/59.supermatrix.partition.nex ...
Reading alignment file /n/holyscratch01/extavour_lab/shchurch/assembly_phylogeny_expression_Hawaiian_Drosophila_June2021/agalma/reports/59.supermatrix.fa ... Fasta format detected
Alignment most likely contains DNA/RNA sequences
Alignment has 24 sequences with 12758237 columns, 2530737 distinct patterns
2986934 parsimony-informative, 2432597 singleton sites, 7338706 constant sites
                           Gap/Ambiguity  Composition  p-value
   1  Drosophila_virilis          32.03%    failed      0.00%
   2  Drosophila_mojavensis       32.20%    failed      0.00%
   3  Drosophila_willistoni       33.72%    failed      0.00%
   4  Drosophila_melanogaster     31.37%    failed      0.00%
   5  Drosophila_ananassae        31.72%    failed      0.00%
   6  Drosophila_pseudoobscura    32.08%    failed      0.00%
   7  Drosophila_grimshawi        48.47%    failed      0.00%
   8  Drosophila_nanella          69.70%    failed      0.00%
   9  Drosophila_cfdives          65.41%    failed      0.00%
  10  Scaptomyza_cyrtandrae       66.29%    failed      0.00%
  11  Scaptomyza_varipicta        67.48%    failed      0.00%
  12  Scaptomyza_varia            66.51%    failed      0.00%
  13  Drosophila_macrothrix       77.07%    failed      0.00%
  14  Drosophila_mimica           76.45%    failed      0.00%
  15  Drosophila_atroscutellata   78.36%    failed      0.00%
  16  Drosophila_primaeva         82.71%    failed      0.00%
  17  Drosophila_tanythrix        81.56%    failed      0.00%
  18  Drosophila_sproati          83.62%    failed      0.00%
  19  Drosophila_picticornis      87.21%    failed      0.00%
  20  Scaptomyza_hsui             78.02%    failed      0.00%
  21  Scaptomyza_graminum         78.31%    failed      0.00%
  22  Scaptomyza_montana          78.48%    failed      0.00%
  23  Drosophila_murphyi          82.48%    failed      0.00%
  24  Scaptomyza_pallida          90.44%    failed      0.00%
WARNING: 17 sequences contain more than 50% gaps/ambiguity
****  TOTAL                       64.65%  24 sequences failed composition chi2 test (p-value<5%; df=3)
NOTE: No CharPartition defined, use all CharSets

Loading 10633 partitions...
Subset	Type	Seqs	Sites	Infor	Invar	Model	Name
753		20	921	406	377		part20012
754		20	412	144	217		part20318
755		20	1339	492	646		part14540
756		20	476	163	243		part20088
757		20	653	193	385		part20291
758		20	1059	397	444		part20017
759		20	447	153	243		part20321
760		20	1044	530	353		part20139
761		19	576	131	324		part19845
762		19	1476	495	753		part19440
763		19	1033	389	486		part19560
764		19	1169	335	686		part17324
765		19	1010	341	465		part20365
766		19	536	217	237		part20303
767		19	1108	372	573		part14503
768		19	1035	324	551		part20635
769		19	787	284	412		part20390
770		19	658	324	213		part19852
771		19	1293	422	706		part17393
772		19	927	451	327		part13184
773		19	889	386	360		part20604
774		19	726	267	275		part20453
775		19	1002	304	530		part18956
776		19	1047	278	616		part15243
777		19	2096	851	971		part16384
778		19	689	258	287		part14364
779		19	601	247	235		part14911
780		19	622	263	278		part19496
781		19	1241	567	454		part20633
782		19	855	434	283		part19694
783		19	1198	551	475		part19544
784		19	621	188	362		part18183
785		19	499	174	288		part20439
786		19	1539	578	578		part13767
787		19	396	77	276		part20533
788		19	1460	759	478		part19599
789		19	1789	596	954		part16219
790		19	2033	590	1045		part20520
791		19	1336	520	624		part19437
792		19	1361	747	400		part20045
793		19	401	127	225		part20668
794		19	2428	1191	896		part17861
795		19	786	371	292		part20238
796		19	1365	488	724		part16536
797		19	894	287	466		part15684
798		19	723	263	284		part20430
799		19	798	410	244		part16410
800		19	725	202	429		part20584
801		19	1604	592	739		part17512
802		19	2410	846	1200		part18374
803		19	1913	861	739		part13591
804		19	2094	807	914		part15980
805		19	702	227	355		part20529
806		19	1425	334	913		part16835
807		19	894	300	402		part13686
808		19	919	281	462		part17865
809		19	1663	857	544		part14942
810		19	1206	378	633		part17740
811		19	506	214	213		part20583
812		19	592	189	332		part20429
813		19	1091	477	394		part14709
814		19	859	426	303		part20471
815		19	1489	467	794		part19585
816		19	964	290	538		part20544
817		19	1043	279	627		part19824
818		19	705	237	370		part13590
819		19	1280	324	747		part16551
820		19	1057	201	740		part15802
821		19	690	177	444		part20574
822		19	936	327	476		part20600
823		19	923	290	578		part20494
824		19	686	279	317		part14603
825		19	1467	539	726		part14806
826		19	882	305	431		part13982
827		19	709	212	397		part15979
828		19	968	346	480		part20438
829		19	928	293	516		part20503
830		19	1070	275	636		part14429
831		19	1014	292	594		part20433
832		19	990	393	480		part20498
833		19	1747	369	1112		part15809
834		19	1362	423	716		part18937
835		19	571	221	224		part20505
836		19	787	289	356		part14691
837		19	1670	682	687		part16819
838		19	649	240	340		part19807
839		19	770	197	495		part19512
840		19	1273	533	554		part16748
841		19	923	269	485		part15618
842		19	665	195	388		part18192
843		19	934	290	499		part16595
844		19	638	221	313		part16677
845		19	466	124	291		part20579
846		19	765	289	364		part19568
847		19	706	288	307		part19637
848		19	1727	483	1042		part15785
849		19	906	425	311		part18460
850		19	1107	390	548		part20514
851		19	704	193	414		part15317
852		19	633	197	360		part15510
853		19	1063	461	463		part19648
854		19	493	183	258		part17274
855		19	905	378	386		part19562
856		19	1559	509	833		part16467
857		19	878	403	353		part20501
858		19	1288	502	579		part18774
859		19	982	430	395		part13176
860		19	868	217	525		part20426
861		19	1257	336	738		part20590
862		19	1027	413	495		part16820
863		19	1843	562	1039		part15090
864		19	1996	848	801		part20489
865		19	579	250	253		part20540
866		19	811	295	393		part19756
867		19	1015	369	503		part19584
868		19	713	162	465		part19682
869		19	888	278	466		part15339
870		19	1373	744	454		part20517
871		19	809	280	360		part20469
872		19	812	230	419		part12960
873		19	1166	464	477		part17084
874		19	1389	394	865		part17504
875		19	906	291	512		part14504
876		19	929	331	499		part20354
877		19	561	182	292		part19695
878		19	1061	349	577		part14195
879		19	1251	189	815		part15431
880		19	2117	651	1175		part15413
881		19	789	406	277		part19070
882		19	792	238	442		part20491
883		19	953	432	383		part20364
884		19	429	152	215		part20661
885		19	1089	481	423		part20538
886		19	1221	496	542		part19224
887		19	1258	460	635		part17730
888		19	637	177	382		part20406
889		19	1036	533	347		part20548
890		19	1749	775	689		part17264
891		19	583	169	274		part19673
892		19	1488	560	775		part17523
893		19	2542	973	1226		part17526
894		19	935	395	374		part20355
895		19	1542	455	855		part17028
896		19	1045	298	569		part19803
897		19	1102	349	608		part19552
898		19	1337	420	730		part19760
899		19	1091	331	669		part19669
900		19	1213	510	497		part20552
901		19	1880	657	760		part18577
902		19	996	369	484		part18286
903		19	1120	440	500		part20510
904		19	1274	346	767		part19513
905		19	550	227	250		part20371
906		19	3698	1254	1883		part20597
907		19	766	249	456		part20373
908		19	1113	486	405		part20344
909		19	1109	421	529		part20413
910		19	1119	625	305		part20665
911		19	1187	433	573		part19871
912		19	804	312	373		part18562
913		19	1696	477	1045		part20458
914		19	1335	487	664		part19851
915		19	2083	680	1092		part16141
916		19	753	289	375		part20444
917		19	854	338	410		part19754
918		19	761	191	490		part20566
919		19	900	450	306		part20401
920		19	872	339	432		part20443
921		19	883	299	475		part19825
922		19	1455	526	626		part17675
923		19	1084	413	524		part14661
924		19	1072	442	471		part20620
925		19	1921	767	875		part14452
926		19	3177	1082	1671		part17047
927		19	480	159	238		part20412
928		19	2653	519	1846		part14487
929		19	1250	497	591		part14741
930		19	398	97	258		part20624
931		19	1144	475	482		part19681
932		19	900	357	404		part20531
933		19	1026	490	409		part19510
934		19	1732	599	930		part20536
935		19	440	163	202		part20435
936		19	1496	653	583		part17231
937		19	981	411	465		part20492
938		19	1691	318	1167		part16465
939		19	1331	407	826		part13749
940		19	708	351	237		part20102
941		19	927	271	554		part20488
942		19	1148	316	642		part19327
943		19	689	196	396		part20402
944		19	762	286	386		part20618
945		19	1436	488	730		part20663
946		19	977	380	475		part18548
947		19	659	233	295		part16761
948		19	905	494	240		part20550
949		19	638	226	322		part20069
950		19	2832	972	1412		part20414
951		19	681	187	435		part14196
952		19	779	295	353		part16087
953		19	782	176	513		part18855
954		19	644	190	407		part20436
955		19	1839	505	1185		part15504
956		19	1280	529	581		part14174
957		19	666	183	390		part19835
958		19	800	438	240		part19789
959		19	895	331	431		part16368
960		19	2175	739	1029		part17148
961		19	799	353	284		part18621
962		19	1072	243	695		part20483
963		19	888	182	595		part16242
964		19	1056	287	578		part20280
965		19	715	167	442		part14028
966		19	1364	708	442		part19779
967		19	721	222	404		part14366
968		19	1839	603	917		part13774
969		19	1135	569	426		part19618
970		19	695	250	358		part19821
971		19	1609	674	670		part17840
972		19	1102	422	516		part13315
973		19	745	237	421		part13771
974		19	897	416	334		part14322
975		19	856	336	387		part20638
976		19	1961	752	1012		part15877
977		19	730	210	420		part18407
978		19	1403	496	652		part19661
979		19	867	210	565		part20502
980		19	2002	580	1258		part14352
981		19	791	360	249		part17759
982		19	972	312	530		part16565
983		19	1270	307	801		part13608
984		19	1315	501	653		part20393
985		19	899	328	475		part20473
986		19	1457	576	717		part17414
987		19	797	240	478		part19712
988		19	697	224	346		part20487
989		19	718	66	606		part16174
990		19	421	133	253		part20366
991		19	1365	475	713		part17752
992		19	766	280	383		part20421
993		19	678	335	250		part15959
994		19	839	299	435		part20286
995		19	1214	566	421		part13747
996		19	1662	616	683		part20542
997		19	574	173	321		part20555
998		19	1075	377	443		part18745
999		19	582	245	207		part20461
1000		19	587	165	298		part20495
1001		19	2101	1099	629		part18965
1002		19	987	444	427		part13911
1003		19	1085	331	652		part20290
1004		19	712	178	426		part20482
1005		19	978	145	673		part14663
1006		19	987	472	385		part20641
1007		19	889	311	436		part20499
1008		19	601	190	335		part20651
1009		19	458	160	216		part19880
1010		19	895	297	483		part17301
1011		19	871	345	419		part13366
1012		19	549	223	249		part19774
1013		19	824	385	330		part20452
1014		19	1466	594	542		part20518
1015		19	467	193	203		part20493
1016		19	1593	707	684		part19273
1017		19	900	353	455		part20445
1018		19	783	249	434		part20389
1019		19	453	184	193		part19525
1020		19	786	379	306		part20644
1021		19	648	214	262		part15490
1022		19	788	346	336		part20479
1023		19	641	208	377		part13162
1024		18	2577	322	1934		part14784
1025		18	789	345	303		part20745
1026		18	610	220	275		part19971
1027		18	492	156	253		part20850
1028		18	924	331	471		part16955
1029		18	814	391	255		part20956
1030		18	1381	345	840		part20255
1031		18	469	130	264		part20582
1032		18	591	148	382		part15879
1033		18	1086	297	659		part19710
1034		18	1020	339	568		part20803
1035		18	507	209	209		part20744
1036		18	1249	415	636		part20957
1037		18	759	301	343		part20962
1038		18	701	266	348		part20753
1039		18	548	106	327		part19117
1040		18	1242	449	593		part20860
1041		18	1941	799	795		part20071
1042		18	753	343	283		part14521
1043		18	906	415	325		part20871
1044		18	2331	899	895		part13254
1045		18	1025	256	678		part19722
1046		18	1077	452	479		part15316
1047		18	1393	496	718		part20726
1048		18	1052	279	619		part18216
1049		18	666	217	337		part20809
1050		18	961	433	348		part14274
1051		18	1352	484	627		part20277
1052		18	819	252	388		part20138
1053		18	1141	456	451		part20807
1054		18	477	129	285		part17004
1055		18	892	338	411		part20221
1056		18	507	169	261		part20874
1057		18	516	216	210		part20929
1058		18	653	274	290		part20859
1059		18	875	322	430		part20703
1060		18	715	196	360		part20910
1061		18	705	233	363		part19939
1062		18	993	289	543		part18264
1063		18	952	396	389		part20794
1064		18	1002	391	436		part19806
1065		18	1084	552	338		part20736
1066		18	785	353	330		part20085
1067		18	978	193	628		part20033
1068		18	1912	800	816		part19642
1069		18	1084	491	403		part20771
1070		18	1951	568	1126		part20785
1071		18	1371	324	802		part20282
1072		18	678	218	309		part20823
1073		18	2222	808	1113		part13835
1074		18	1158	425	566		part18481
1075		18	806	336	328		part20722
1076		18	1038	410	438		part13852
1077		18	1182	376	580		part20878
1078		18	977	498	316		part20230
1079		18	730	349	273		part14692
1080		18	1430	457	772		part21001
1081		18	901	427	305		part20968
1082		18	1729	574	947		part17438
1083		18	2501	975	1177		part16967
1084		18	2690	1188	1071		part20679
1085		18	1059	361	461		part20899
1086		18	1038	201	766		part17892
1087		18	1014	346	526		part20509
1088		18	631	225	327		part20904
1089		18	1236	445	550		part16885
1090		18	2683	1740	496		part20990
1091		18	699	344	242		part13565
1092		18	740	170	452		part14225
1093		18	951	296	513		part19403
1094		18	677	329	248		part20010
1095		18	589	105	420		part20798
1096		18	1454	317	893		part16454
1097		18	898	366	385		part20920
1098		18	882	336	371		part20740
1099		18	560	267	209		part20805
1100		18	668	262	327		part13918
1101		18	538	170	301		part18540
1102		18	903	444	308		part16735
1103		18	698	333	237		part20742
1104		18	841	311	385		part16768
1105		18	1075	333	591		part20926
1106		18	1195	512	506		part20780
1107		18	721	164	501		part20285
1108		18	795	325	287		part15849
1109		18	1077	299	665		part14356
1110		18	781	262	403		part20073
1111		18	1107	539	376		part19647
1112		18	693	269	302		part20879
1113		18	1798	334	1308		part15692
1114		18	573	128	391		part20862
1115		18	654	150	423		part20999
1116		18	1472	558	706		part19441
1117		18	903	436	332		part15179
1118		18	1499	455	857		part15983
1119		18	858	270	451		part15366
1120		18	887	309	455		part20224
1121		18	971	515	293		part15045
1122		18	509	247	167		part16627
1123		18	609	165	295		part20733
1124		18	722	264	363		part20983
1125		18	487	166	236		part14164
1126		18	781	273	380		part20315
1127		18	821	475	181		part19723
1128		18	854	426	277		part20621
1129		18	1755	568	1021		part15178
1130		18	993	359	465		part20144
1131		18	1466	533	712		part17188
1132		18	1201	559	484		part20161
1133		18	517	181	236		part17765
1134		18	736	278	346		part20814
1135		18	932	340	441		part19987
1136		18	529	289	161		part20967
1137		18	1071	380	472		part19689
1138		18	1074	428	448		part20097
1139		18	727	310	312		part20767
1140		18	676	351	196		part20007
1141		18	649	235	362		part20781
1142		18	901	417	318		part14940
1143		18	1203	623	385		part20089
1144		18	709	216	351		part20856
1145		18	909	258	486		part19293
1146		18	923	319	468		part19838
1147		18	1574	667	676		part14341
1148		18	1027	373	488		part20948
1149		18	1122	348	646		part20747
1150		18	1203	392	638		part20317
1151		18	910	190	610		part16490
1152		18	1346	455	655		part13766
1153		18	627	109	438		part15300
1154		18	711	251	321		part20934
1155		18	859	392	346		part20916
1156		18	673	133	443		part20796
1157		18	946	277	569		part17751
1158		18	1125	545	399		part20815
1159		18	767	199	377		part19975
1160		18	797	223	417		part15872
1161		18	2494	768	1411		part20272
1162		18	1286	371	716		part18330
1163		18	753	395	231		part13566
1164		18	1034	399	415		part20875
1165		18	702	253	314		part20806
1166		18	1004	423	369		part19958
1167		18	1448	626	589		part14187
1168		18	685	226	356		part20549
1169		18	423	78	288		part20816
1170		18	609	131	408		part14236
1171		18	655	206	364		part20750
1172		18	759	391	186		part15500
1173		18	1102	309	657		part20944
1174		18	1548	561	798		part20239
1175		18	634	227	239		part20981
1176		18	1289	335	775		part17001
1177		18	943	235	603		part20766
1178		18	719	142	456		part20979
1179		18	1334	378	777		part19896
1180		18	573	201	284		part20400
1181		18	1345	436	710		part20109
1182		18	1271	464	553		part20160
1183		18	1019	564	289		part20831
1184		18	1114	614	252		part20706
1185		18	928	260	512		part20250
1186		18	1150	529	393		part20245
1187		18	843	100	658		part20257
1188		18	1238	270	791		part14132
1189		18	1163	498	392		part20991
1190		18	980	318	530		part20087
1191		18	504	226	207		part18439
1192		18	911	377	378		part20925
1193		18	936	308	535		part18311
1194		18	1351	352	861		part19698
1195		18	793	366	275		part20898
1196		18	1028	304	489		part20311
1197		18	825	247	404		part16497
1198		18	624	229	308		part14075
1199		18	1203	352	707		part20306
1200		18	990	373	495		part19867
1201		18	683	298	289		part20853
1202		18	930	306	511		part19946
1203		18	1233	383	634		part20226
1204		18	1128	387	572		part20110
1205		18	1381	449	760		part20985
1206		18	985	350	417		part17640
1207		18	715	323	287		part20718
1208		18	980	362	517		part20992
1209		18	1661	672	830		part14310
1210		18	840	383	353		part19959
1211		18	1359	571	601		part20930
1212		18	724	240	402		part20906
1213		18	1240	577	438		part20852
1214		18	1054	424	502		part20243
1215		18	692	228	385		part20952
1216		18	1256	358	793		part20327
1217		18	957	285	496		part19927
1218		18	574	227	283		part20686
1219		18	1416	541	626		part20026
1220		18	1084	383	504		part20921
1221		18	839	341	340		part20213
1222		18	1540	792	459		part20730
1223		18	800	320	364		part20011
1224		18	957	348	512		part20933
1225		18	1939	769	984		part18345
1226		18	568	161	328		part20986
1227		18	710	233	371		part20958
1228		18	678	243	344		part20822
1229		18	566	204	277		part20947
1230		18	1229	568	469		part20053
1231		18	1340	390	786		part17915
1232		18	968	359	468		part20922
1233		18	691	262	326		part20969
1234		18	972	305	534		part20842
1235		18	830	344	395		part20225
1236		18	560	258	216		part20741
1237		18	1430	541	724		part20333
1238		18	804	378	298		part20734
1239		18	809	392	285		part20987
1240		18	1453	488	801		part16997
1241		18	574	170	343		part20843
1242		18	756	258	423		part20269
1243		18	747	313	292		part20684
1244		18	748	271	320		part20478
1245		18	815	437	262		part20048
1246		18	615	258	271		part20832
1247		18	902	411	367		part20972
1248		18	1023	346	605		part20256
1249		18	1239	567	456		part15711
1250		18	1441	477	783		part15293
1251		18	1440	583	653		part19523
1252		18	699	238	398		part20299
1253		18	1330	560	572		part19981
1254		18	420	134	244		part20848
1255		18	729	215	419		part20880
1256		18	1238	477	480		part20181
1257		18	1373	672	501		part19315
1258		18	636	259	281		part20900
1259		18	1202	396	632		part20683
1260		18	630	219	289		part20884
1261		18	929	327	472		part20758
1262		18	1112	353	586		part20841
1263		18	708	245	388		part20681
1264		18	449	143	261		part20959
1265		18	1249	340	760		part14629
1266		18	1226	536	431		part20769
1267		18	794	269	415		part18747
1268		18	893	301	478		part14779
1269		18	2566	758	1494		part21016
1270		18	1485	620	658		part17443
1271		18	2068	641	1213		part14563
1272		18	1402	453	722		part19130
1273		18	1068	362	513		part20619
1274		18	683	221	372		part20882
1275		18	1693	661	848		part15652
1276		18	1236	571	354		part19230
1277		18	791	235	449		part20765
1278		18	895	391	408		part20281
1279		18	845	345	369		part20885
1280		18	980	326	453		part20808
1281		18	1414	510	634		part16702
1282		18	677	309	262		part14070
1283		18	786	293	375		part20897
1284		18	2003	406	1318		part17612
1285		18	804	215	489		part19711
1286		18	844	353	340		part20896
1287		18	978	372	452		part15851
1288		18	791	198	465		part19576
1289		18	1150	576	361		part20984
1290		18	1240	379	691		part17930
1291		18	706	288	332		part20865
1292		18	791	275	381		part20322
1293		18	787	239	406		part20988
1294		18	1034	505	355		part20312
1295		18	816	356	325		part19964
1296		18	610	239	288		part20966
1297		18	1671	957	443		part20083
1298		18	1126	427	448		part19606
1299		18	1456	450	633		part16277
1300		18	626	213	310		part20854
1301		18	604	110	439		part14559
1302		18	1312	393	758		part20251
1303		18	721	253	378		part16494
1304		18	811	312	364		part15743
1305		18	561	255	220		part20872
1306		18	553	190	266		part20903
1307		18	1236	373	705		part18428
1308		18	981	456	338		part20738
1309		18	2144	651	1052		part19460
1310		18	1892	684	940		part20057
1311		18	567	148	319		part14929
1312		18	934	287	480		part14837
1313		18	618	184	373		part20702
1314		18	1873	520	1110		part16597
1315		18	1167	279	738		part19575
1316		18	1971	628	1160		part12987
1317		18	963	186	673		part20084
1318		18	1437	451	812		part20124
1319		18	1109	443	498		part14438
1320		18	749	169	465		part19993
1321		18	1127	187	806		part20861
1322		18	650	167	371		part17847
1323		18	1103	375	607		part20240
1324		18	1709	526	979		part20295
1325		18	1254	419	603		part20042
1326		18	917	351	466		part20307
1327		18	618	221	313		part20737
1328		18	753	249	388		part20918
1329		18	904	342	467		part18535
1330		18	3245	1207	1332		part14810
1331		18	1014	412	374		part14838
1332		18	1026	300	575		part20905
1333		18	634	231	333		part20757
1334		18	526	241	208		part14552
1335		18	407	134	244		part21010
1336		18	1238	410	594		part20219
1337		18	619	253	183		part17773
1338		18	503	209	207		part13922
1339		18	979	511	283		part19135
1340		18	1670	515	897		part15062
1341		18	1325	478	588		part14505
1342		18	695	205	413		part19688
1343		18	571	203	296		part20870
1344		18	810	350	302		part13851
1345		18	715	376	192		part19955
1346		18	377	137	163		part20786
1347		18	691	162	459		part13813
1348		18	785	262	425		part20917
1349		18	838	263	452		part20964
1350		18	606	218	257		part14048
1351		18	748	263	374		part20723
1352		18	1329	469	614		part16425
1353		18	659	198	318		part20800
1354		18	668	258	291		part20818
1355		18	1450	419	826		part16800
1356		18	642	301	241		part13968
1357		18	969	316	501		part20227
1358		18	1532	390	847		part20070
1359		18	717	250	321		part20911
1360		18	699	276	305		part20448
1361		18	665	98	468		part14818
1362		18	870	308	400		part20937
1363		18	644	268	256		part20779
1364		18	1230	462	621		part20768
1365		18	494	190	228		part20743
1366		18	1269	494	598		part18277
1367		18	560	184	283		part20770
1368		18	807	392	277		part18120
1369		18	530	229	217		part20689
1370		18	528	192	281		part16692
1371		18	1316	432	727		part20003
1372		18	1245	507	497		part14137
1373		18	1118	210	633		part12842
1374		18	1628	453	796		part20833
1375		18	627	237	294		part20873
1376		18	1009	420	357		part20320
1377		18	1053	385	547		part16775
1378		18	761	268	407		part21015
1379		18	563	229	260		part20776
1380		18	525	190	243		part20868
1381		18	942	328	469		part20932
1382		18	1677	604	751		part20182
1383		18	441	139	222		part20902
1384		18	1052	365	505		part14641
1385		18	870	252	483		part20963
1386		18	1241	389	684		part19196
1387		18	813	335	343		part20300
1388		18	435	138	235		part20680
1389		18	1063	281	629		part21011
1390		18	716	205	383		part20907
1391		18	591	112	392		part20993
1392		18	2486	881	1206		part21012
1393		18	773	355	273		part20714
1394		18	884	320	425		part13426
1395		18	726	394	227		part15184
1396		18	625	158	393		part20995
1397		18	692	322	231		part18733
1398		17	716	223	365		part14296
1399		17	867	192	563		part20486
1400		17	649	150	433		part18528
1401		17	913	110	598		part13592
1402		17	629	141	346		part13352
1403		17	596	141	383		part18092
1404		17	886	114	672		part12868
1405		17	632	210	328		part17965
1406		17	594	186	322		part17726
1407		17	1088	202	696		part15497
1408		17	510	110	333		part14541
1409		17	1981	581	1160		part14593
1410		17	430	98	262		part21269
1411		17	710	264	368		part19634
1412		17	539	181	276		part21234
1413		17	1149	422	506		part17073
1414		17	1198	530	446		part21208
1415		17	649	326	220		part21190
1416		17	510	182	245		part21103
1417		17	544	91	373		part21209
1418		17	587	288	196		part21086
1419		17	805	346	266		part21176
